id,nombre,tipo1,tipo2,peso,altura,hp,at,def,spa,spdf,spd,imagen
907,floragato,grass,null,122,9,61,80,63,60,63,83,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/907.png
908,meowscarada,grass,dark,312,15,76,110,70,81,70,123,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/908.png
909,fuecoco,fire,null,98,4,67,45,59,63,40,36,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/909.png
910,crocalor,fire,null,307,10,81,55,78,90,58,49,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/910.png
911,skeledirge,fire,ghost,3265,16,104,75,100,110,75,66,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/911.png
912,quaxly,water,null,61,5,55,65,45,50,45,50,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/912.png
913,quaxwell,water,null,215,12,70,85,65,65,60,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/913.png
914,quaquaval,water,fighting,619,18,85,120,80,85,75,85,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/914.png
915,lechonk,normal,null,102,5,54,45,40,35,45,35,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/915.png
916,oinkologne,normal,null,1200,10,110,100,75,59,80,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/916.png
917,tarountula,bug,null,40,3,35,41,45,29,40,20,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/917.png
918,spidops,bug,null,165,10,60,79,92,52,86,35,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/918.png
919,nymble,bug,null,10,2,33,46,40,21,25,45,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/919.png
920,lokix,bug,dark,175,10,71,102,78,52,55,92,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/920.png
921,pawmi,electric,null,25,3,45,50,20,40,25,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/921.png
922,pawmo,electric,fighting,65,4,60,75,40,50,40,85,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/922.png
923,pawmot,electric,fighting,410,9,70,115,70,70,60,105,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/923.png
924,tandemaus,normal,null,18,3,50,50,45,40,45,75,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/924.png
925,maushold,normal,null,23,3,74,75,70,65,75,111,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/925.png
926,fidough,fairy,null,109,3,37,55,70,30,55,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/926.png
927,dachsbun,fairy,null,149,5,57,80,115,50,80,95,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/927.png
928,smoliv,grass,normal,65,3,41,35,45,58,51,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/928.png
929,dolliv,grass,normal,119,6,52,53,60,78,78,33,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/929.png
930,arboliva,grass,normal,482,14,78,69,90,125,109,39,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/930.png
931,squawkabilly,normal,flying,24,6,82,96,51,45,51,92,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/931.png
932,nacli,rock,null,160,4,55,55,75,35,35,25,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/932.png
933,naclstack,rock,null,1050,6,60,60,100,35,65,35,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/933.png
934,garganacl,rock,null,2400,23,100,100,130,45,90,35,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/934.png
935,charcadet,fire,null,105,6,40,50,40,50,40,35,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/935.png
936,armarouge,fire,psychic,850,15,85,60,100,125,80,75,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/936.png
937,ceruledge,fire,ghost,620,16,75,125,80,60,100,85,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/937.png
938,tadbulb,electric,null,4,3,61,31,41,59,35,45,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/938.png
939,bellibolt,electric,null,1130,12,109,64,91,103,83,45,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/939.png
940,wattrel,electric,flying,36,4,40,40,35,55,40,70,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/940.png
941,kilowattrel,electric,flying,386,14,70,70,60,105,60,125,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/941.png
942,maschiff,dark,null,160,5,60,78,60,40,51,51,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/942.png
943,mabosstiff,dark,null,610,11,80,120,90,60,70,85,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/943.png
944,shroodle,poison,normal,7,2,40,65,35,40,35,75,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/944.png
945,grafaiai,poison,normal,272,7,63,95,65,80,72,110,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/945.png
946,bramblin,grass,ghost,6,6,40,65,30,45,35,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/946.png
947,brambleghast,grass,ghost,60,12,55,115,70,80,70,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/947.png
948,toedscool,ground,grass,330,9,40,40,35,50,100,70,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/948.png
949,toedscruel,ground,grass,580,19,80,70,65,80,120,100,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/949.png
950,klawf,rock,null,790,13,70,100,115,35,55,75,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/950.png
951,capsakid,grass,null,30,3,50,62,40,62,40,50,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/951.png
952,scovillain,grass,fire,150,9,65,108,65,108,65,75,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/952.png
953,rellor,bug,null,10,2,41,50,60,31,58,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/953.png
954,rabsca,bug,psychic,35,3,75,50,85,115,100,45,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/954.png
955,flittle,psychic,null,15,2,30,35,30,55,30,75,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/955.png
956,espathra,psychic,null,900,19,95,60,60,101,60,105,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/956.png
957,tinkatink,fairy,steel,89,4,50,45,45,35,64,58,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/957.png
958,tinkatuff,fairy,steel,591,7,65,55,55,45,82,78,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/958.png
959,tinkaton,fairy,steel,1128,7,85,75,77,70,105,94,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/959.png
960,wiglett,water,null,18,12,10,55,25,35,25,95,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/960.png
961,wugtrio,water,null,54,12,35,100,50,50,70,120,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/961.png
962,bombirdier,flying,dark,429,15,70,103,85,60,85,82,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/962.png
963,finizen,water,null,602,13,70,45,40,45,40,75,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/963.png
964,palafin,water,null,602,13,100,70,72,53,62,100,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/964.png
965,varoom,steel,poison,350,10,45,70,63,30,45,47,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/965.png
966,revavroom,steel,poison,1200,18,80,119,90,54,67,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/966.png
967,cyclizar,dragon,normal,630,16,70,95,65,85,65,121,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/967.png
968,orthworm,steel,null,3100,25,70,85,145,60,55,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/968.png
969,glimmet,rock,poison,80,7,48,35,42,105,60,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/969.png
970,glimmora,rock,poison,450,15,83,55,90,130,81,86,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/970.png
971,greavard,ghost,null,350,6,50,61,60,30,55,34,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/971.png
972,houndstone,ghost,null,150,20,72,101,100,50,97,68,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/972.png
973,flamigo,flying,fighting,370,16,82,115,74,75,64,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/973.png
974,cetoddle,ice,null,450,12,108,68,45,30,40,43,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/974.png
975,cetitan,ice,null,7000,45,170,113,65,45,55,73,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/975.png
976,veluza,water,psychic,900,25,90,102,73,78,65,70,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/976.png
977,dondozo,water,null,2200,120,150,100,115,65,65,35,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/977.png
978,tatsugiri,dragon,water,80,3,68,50,60,120,95,82,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/978.png
979,annihilape,fighting,ghost,560,12,110,115,80,50,90,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/979.png
980,clodsire,poison,ground,2230,18,130,75,60,45,100,20,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/980.png
981,farigiraf,normal,psychic,1600,32,120,90,70,110,70,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/981.png
982,dudunsparce,normal,null,392,36,125,100,80,85,75,55,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/982.png
983,kingambit,dark,steel,1200,20,100,135,120,60,85,50,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/983.png
984,great-tusk,ground,fighting,3200,22,115,131,131,53,53,87,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/984.png
985,scream-tail,fairy,psychic,80,12,115,65,99,65,115,111,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/985.png
986,brute-bonnet,grass,dark,210,12,111,127,99,79,99,55,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/986.png
987,flutter-mane,ghost,fairy,40,14,55,55,55,135,135,135,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/987.png
988,slither-wing,bug,fighting,920,32,85,135,79,85,105,81,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/988.png
989,sandy-shocks,electric,ground,600,23,85,81,97,121,85,101,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/989.png
990,iron-treads,ground,steel,2400,9,90,112,120,72,70,106,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/990.png
991,iron-bundle,ice,water,110,6,56,80,114,124,60,136,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/991.png
992,iron-hands,fighting,electric,3807,18,154,140,108,50,68,50,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/992.png
993,iron-jugulis,dark,flying,1110,13,94,80,86,122,80,108,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/993.png
994,iron-moth,fire,poison,360,12,80,70,60,140,110,110,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/994.png
995,iron-thorns,rock,electric,3030,16,100,134,110,70,84,72,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/995.png
996,frigibax,dragon,ice,170,5,65,75,45,35,45,55,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/996.png
997,arctibax,dragon,ice,300,8,90,95,66,45,65,62,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/997.png
998,baxcalibur,dragon,ice,2100,21,115,145,92,75,86,87,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/998.png
999,gimmighoul,ghost,null,50,3,45,30,70,75,70,10,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/999.png
1000,gholdengo,steel,ghost,300,12,87,60,95,133,91,84,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1000.png
1001,wo-chien,dark,grass,742,15,85,85,100,95,135,70,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1001.png
1002,chien-pao,dark,ice,1522,19,80,120,80,90,65,135,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1002.png
1003,ting-lu,dark,ground,6997,27,155,110,125,55,80,45,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1003.png
1004,chi-yu,dark,fire,49,4,55,80,80,135,120,100,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1004.png
1005,roaring-moon,dragon,dark,3800,20,105,139,71,55,101,119,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1005.png
1006,iron-valiant,fairy,fighting,350,14,74,130,90,120,60,116,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1006.png
1007,koraidon,fighting,dragon,3030,25,100,135,115,85,100,135,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1007.png
1008,miraidon,electric,dragon,2400,35,100,85,100,135,115,135,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1008.png
1009,walking-wake,water,dragon,2800,35,99,83,91,125,83,109,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1009.png
1010,iron-leaves,grass,psychic,1250,15,90,130,88,70,108,104,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1010.png
1011,dipplin,grass,dragon,97,4,80,80,110,95,80,40,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1011.png
1012,poltchageist,grass,ghost,11,1,40,45,45,74,54,50,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1012.png
1013,sinistcha,grass,ghost,22,2,71,60,106,121,80,70,https://images.wikidexcdn.net/mwuploads/wikidex/5/5d/latest/20230915215851/Sinistcha_HOME.png
1014,okidogi,poison,fighting,922,18,88,128,115,58,86,80,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1014.png
1015,munkidori,poison,psychic,122,10,88,75,66,130,90,106,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1015.png
1016,fezandipiti,poison,fairy,301,14,88,91,82,70,125,99,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1016.png
1017,ogerpon,grass,null,398,12,80,120,84,60,96,110,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1017.png
